Post ID,Fanspage ID,Political,Post time,Reaction,Image_file name
141916912602905_4387074398087114,141916912602905,Pan blue,1636968761,5,"['141916912602905_4387074398087114_1.jpg', '141916912602905_4387074398087114_10.jpg', '141916912602905_4387074398087114_11.jpg', '141916912602905_4387074398087114_12.jpg', '141916912602905_4387074398087114_13.jpg', '141916912602905_4387074398087114_14.jpg', '141916912602905_4387074398087114_15.jpg', '141916912602905_4387074398087114_16.jpg', '141916912602905_4387074398087114_17.jpg', '141916912602905_4387074398087114_18.jpg', '141916912602905_4387074398087114_19.jpg', '141916912602905_4387074398087114_2.jpg', '141916912602905_4387074398087114_20.jpg', '141916912602905_4387074398087114_21.jpg', '141916912602905_4387074398087114_22.jpg', '141916912602905_4387074398087114_23.jpg', '141916912602905_4387074398087114_24.jpg', '141916912602905_4387074398087114_25.jpg', '141916912602905_4387074398087114_26.jpg', '141916912602905_4387074398087114_3.jpg', '141916912602905_4387074398087114_4.jpg', '141916912602905_4387074398087114_5.jpg', '141916912602905_4387074398087114_6.jpg', '141916912602905_4387074398087114_7.jpg', '141916912602905_4387074398087114_8.jpg', '141916912602905_4387074398087114_9.jpg']"
177519968962673_4533122890069004,177519968962673,Pan green,1636968035,40,['177519968962673_4533122890069004_1.jpg']
1089880044394285_4557730567609198,1089880044394285,Pan blue,1636966390,207,['1089880044394285_4557730567609198_1.jpg']
316686771866911_2067188863483351,316686771866911,Pan blue,1636948721,122,"['316686771866911_2067188863483351_1.jpg', '316686771866911_2067188863483351_2.jpg', '316686771866911_2067188863483351_3.jpg']"
1303121813033401_5035032383175640,1303121813033401,Pan blue,1636953985,3210,['1303121813033401_5035032383175640_1.jpg']
112692513633541_429642531938536,112692513633541,Pan green,1636986778,2,['112692513633541_429642531938536_1.jpg']
276865115669253_4567639889925066,276865115669253,Pan green,1636986303,1674,['276865115669253_4567639889925066_1.jpg']
264862961102051_931165507805123,264862961102051,Pan blue,1636939542,63,['264862961102051_931165507805123_1.jpg']
873564689350864_6872217186152221,873564689350864,Pan blue,1636990732,1153,['873564689350864_6872217186152221_1.jpg']
359933814156762_2208277062655752,359933814156762,Pan green,1636961090,63,['359933814156762_2208277062655752_1.jpg']
1551089615125578_3079854452249079,1551089615125578,Pan green,1636985073,3539,['1551089615125578_3079854452249079_1.jpg']
2213635748884193_3034874513426975,2213635748884193,Pan green,1636944159,785,['2213635748884193_3034874513426975_1.jpg']
1470440203217788_3043023489292777,1470440203217788,Pan green,1636964353,785,['1470440203217788_3043023489292777_1.jpg']
1413658198866930_3264660633766668,1413658198866930,Pan green,1636908294,13854,['1413658198866930_3264660633766668_1.jpg']
107276519308568_4453091094727067,107276519308568,Pan blue,1636977460,122,['107276519308568_4453091094727067_1.jpg']
107276519308568_4450742781628565,107276519308568,Pan blue,1636906516,249,"['107276519308568_4450742781628565_1.jpg', '107276519308568_4450742781628565_2.jpg']"
774908905922784_4457207937692844,774908905922784,Pan green,1636985118,12992,"['774908905922784_4457207937692844_1.jpg', '774908905922784_4457207937692844_10.jpg', '774908905922784_4457207937692844_2.jpg', '774908905922784_4457207937692844_3.jpg', '774908905922784_4457207937692844_4.jpg', '774908905922784_4457207937692844_5.jpg', '774908905922784_4457207937692844_6.jpg', '774908905922784_4457207937692844_7.jpg', '774908905922784_4457207937692844_8.jpg', '774908905922784_4457207937692844_9.jpg']"
774908905922784_4455488661198105,774908905922784,Pan green,1636934252,1959,['774908905922784_4455488661198105_1.jpg']
139678436043353_4883273291683820,139678436043353,Pan green,1636974044,2484,['139678436043353_4883273291683820_1.jpg']
697654006989474_4468114169943420,697654006989474,Pan green,1636959860,68,['697654006989474_4468114169943420_1.jpg']
244784245612709_4538619966229094,244784245612709,Pan blue,1636946856,3496,['244784245612709_4538619966229094_1.jpg']
1267664946711967_2738166539661793,1267664946711967,Pan green,1636978361,2392,['1267664946711967_2738166539661793_1.jpg']
309240092601616_1830839160441694,309240092601616,Pan blue,1636959776,3,['309240092601616_1830839160441694_1.jpg']
156862971446031_1292254781240172,156862971446031,Pan green,1636974337,44,"['156862971446031_1292254781240172_1.jpg', '156862971446031_1292254781240172_2.jpg', '156862971446031_1292254781240172_3.jpg', '156862971446031_1292254781240172_4.jpg']"
1598116423791832_3037803896489737,1598116423791832,Pan green,1637011357,284,"['1598116423791832_3037803896489737_1.jpg', '1598116423791832_3037803896489737_2.jpg']"
212090818831990_6600389600002048,212090818831990,Pan blue,1637029388,967,['212090818831990_6600389600002048_1.jpg']
2044308798994874_4879804802111912,2044308798994874,Pan green,1637028047,776,['2044308798994874_4879804802111912_1.jpg']
981326588613347_4553710491374921,981326588613347,Pan blue,1637043284,113,['981326588613347_4553710491374921_1.jpg']
376687563131189_1055967788536493,376687563131189,Pan blue,1637019012,2862,"['376687563131189_1055967788536493_1.jpg', '376687563131189_1055967788536493_2.jpg', '376687563131189_1055967788536493_3.jpg', '376687563131189_1055967788536493_4.jpg', '376687563131189_1055967788536493_5.jpg']"
112692513633541_429694361933353,112692513633541,Pan green,1636992791,2,['112692513633541_429694361933353_1.jpg']
164872546882726_4437039666332638,164872546882726,Pan blue,1637046029,14442,"['164872546882726_4437039666332638_1.jpg', '164872546882726_4437039666332638_2.jpg']"
164872546882726_4436273243075947,164872546882726,Pan blue,1637031618,22789,['164872546882726_4436273243075947_1.jpg']
164872546882726_4436438743059397,164872546882726,Pan blue,1637024454,79227,['164872546882726_4436438743059397_1.jpg']
150336441057_10157914046681058,150336441057,Pan green,1637056857,2266,['150336441057_10157914046681058_1.jpg']
150336441057_10157913905831058,150336441057,Pan green,1637045412,2444,['150336441057_10157913905831058_1.jpg']
667639666625768_4735840259805668,667639666625768,Pan green,1637035047,1524,['667639666625768_4735840259805668_1.jpg']
119465751469140_4664339430315060,119465751469140,Pan blue,1637037492,10997,['119465751469140_4664339430315060_1.jpg']
104448980930404_642810627094234,104448980930404,Pan green,1637037908,2842,['104448980930404_642810627094234_1.jpg']
104448980930404_642968500411780,104448980930404,Pan green,1637065801,326,['104448980930404_642968500411780_1.jpg']
911200002290599_4510733025670594,911200002290599,Pan green,1637050303,44,"['911200002290599_4510733025670594_1.jpg', '911200002290599_4510733025670594_2.jpg']"
174991075954640_4573351579451879,174991075954640,Pan blue,1637061386,50,['174991075954640_4573351579451879_1.jpg']
1865487710360785_3071400456436165,1865487710360785,Pan blue,1637041033,9579,['1865487710360785_3071400456436165_1.jpg']
1551089615125578_3080417878859403,1551089615125578,Pan green,1637054575,2742,['1551089615125578_3080417878859403_1.jpg']
243546512333467_4754874874533919,243546512333467,Pan green,1637048420,31,"['243546512333467_4754874874533919_1.jpg', '243546512333467_4754874874533919_2.jpg', '243546512333467_4754874874533919_3.jpg', '243546512333467_4754874874533919_4.jpg']"
1413658198866930_3265667243666007,1413658198866930,Pan green,1637024778,645,['1413658198866930_3265667243666007_1.jpg']
233645830550999_882016775713898,233645830550999,Pan green,1637061350,340,['233645830550999_882016775713898_1.jpg']
107276519308568_4456345147734995,107276519308568,Pan blue,1637067581,1431,"['107276519308568_4456345147734995_1.jpg', '107276519308568_4456345147734995_2.jpg', '107276519308568_4456345147734995_3.jpg', '107276519308568_4456345147734995_4.jpg', '107276519308568_4456345147734995_5.jpg']"
180099508994152_1588095354861220,180099508994152,Pan green,1637025356,2914,['180099508994152_1588095354861220_1.jpg']
622028857838106_6663037240403874,622028857838106,Pan green,1637040517,522,"['622028857838106_6663037240403874_1.jpg', '622028857838106_6663037240403874_2.jpg']"
176695415690748_5194627967230776,176695415690748,Pan green,1637046534,145,['176695415690748_5194627967230776_1.jpg']
143944236949_10159671347221950,143944236949,Pan green,1637071740,2399,"['143944236949_10159671347221950_1.jpg', '143944236949_10159671347221950_2.jpg', '143944236949_10159671347221950_3.jpg', '143944236949_10159671347221950_4.jpg']"
202019903151149_4972656022754156,202019903151149,Pan blue,1637053819,185,['202019903151149_4972656022754156_1.jpg']
793344850719372_4334214583299030,793344850719372,Pan green,1637056049,3017,['793344850719372_4334214583299030_1.jpg']
793344850719372_4333213456732476,793344850719372,Pan green,1637023080,395,['793344850719372_4333213456732476_1.jpg']
339483189800311_1376707182744568,339483189800311,Pan blue,1637046855,641,['339483189800311_1376707182744568_1.jpg']
649863255100311_4659455504141046,649863255100311,Pan green,1637073001,5299,['649863255100311_4659455504141046_1.jpg']
931837986851749_4530291703673008,931837986851749,Pan blue,1637077966,8278,['931837986851749_4530291703673008_1.jpg']
931837986851749_4529293437106168,931837986851749,Pan blue,1637053447,7749,['931837986851749_4529293437106168_1.jpg']
102499747817312_783119913088622,102499747817312,Pan green,1637066704,10923,"['102499747817312_783119913088622_1.jpg', '102499747817312_783119913088622_2.jpg', '102499747817312_783119913088622_3.jpg', '102499747817312_783119913088622_4.jpg']"
536076903164519_4144583072313866,536076903164519,Pan green,1637037910,8171,['536076903164519_4144583072313866_1.jpg']
211122988933967_4610788538967368,211122988933967,Pan green,1637029432,6066,"['211122988933967_4610788538967368_1.jpg', '211122988933967_4610788538967368_2.jpg', '211122988933967_4610788538967368_3.jpg']"
1588286501409955_3355091364729451,1588286501409955,Pan green,1637035192,750,"['1588286501409955_3355091364729451_1.jpg', '1588286501409955_3355091364729451_2.jpg']"
1588286501409955_3355090924729495,1588286501409955,Pan green,1637035145,680,"['1588286501409955_3355090924729495_1.jpg', '1588286501409955_3355090924729495_2.jpg', '1588286501409955_3355090924729495_3.jpg']"
300320033502806_1874426496092144,300320033502806,Pan blue,1637047361,786,"['300320033502806_1874426496092144_1.jpg', '300320033502806_1874426496092144_2.jpg', '300320033502806_1874426496092144_3.jpg', '300320033502806_1874426496092144_4.jpg', '300320033502806_1874426496092144_5.jpg', '300320033502806_1874426496092144_6.jpg', '300320033502806_1874426496092144_7.jpg', '300320033502806_1874426496092144_8.jpg']"
588499344612267_4311732168955614,588499344612267,Pan green,1637071150,1647,"['588499344612267_4311732168955614_1.jpg', '588499344612267_4311732168955614_2.jpg', '588499344612267_4311732168955614_3.jpg', '588499344612267_4311732168955614_4.jpg', '588499344612267_4311732168955614_5.jpg', '588499344612267_4311732168955614_6.jpg']"
588499344612267_4309034635892034,588499344612267,Pan green,1637024420,1260,"['588499344612267_4309034635892034_1.jpg', '588499344612267_4309034635892034_2.jpg', '588499344612267_4309034635892034_3.jpg', '588499344612267_4309034635892034_4.jpg', '588499344612267_4309034635892034_5.jpg', '588499344612267_4309034635892034_6.jpg', '588499344612267_4309034635892034_7.jpg']"
157793094819088_866732220591835,157793094819088,Pan blue,1637020805,11904,['157793094819088_866732220591835_1.jpg']
144768982353079_2147717008724923,144768982353079,Pan green,1637051649,42,"['144768982353079_2147717008724923_1.jpg', '144768982353079_2147717008724923_2.jpg', '144768982353079_2147717008724923_3.jpg', '144768982353079_2147717008724923_4.jpg', '144768982353079_2147717008724923_5.jpg', '144768982353079_2147717008724923_6.jpg', '144768982353079_2147717008724923_7.jpg', '144768982353079_2147717008724923_8.jpg', '144768982353079_2147717008724923_9.jpg']"
958336264183285_5173997849283751,958336264183285,Pan green,1637060815,47,['958336264183285_5173997849283751_1.jpg']
598218730636680_1326068297851716,598218730636680,Pan green,1637046015,270,['598218730636680_1326068297851716_1.jpg']
1421185968116666_3030053407229906,1421185968116666,Pan green,1637058972,3538,"['1421185968116666_3030053407229906_1.jpg', '1421185968116666_3030053407229906_10.jpg', '1421185968116666_3030053407229906_11.jpg', '1421185968116666_3030053407229906_2.jpg', '1421185968116666_3030053407229906_3.jpg', '1421185968116666_3030053407229906_4.jpg', '1421185968116666_3030053407229906_5.jpg', '1421185968116666_3030053407229906_6.jpg', '1421185968116666_3030053407229906_7.jpg', '1421185968116666_3030053407229906_8.jpg', '1421185968116666_3030053407229906_9.jpg']"
1014522188609435_4705182702876680,1014522188609435,Pan blue,1637043111,1151,['1014522188609435_4705182702876680_1.jpg']
128469290550453_4882978605099474,128469290550453,Pan blue,1637063043,60,"['128469290550453_4882978605099474_1.jpg', '128469290550453_4882978605099474_2.jpg', '128469290550453_4882978605099474_3.jpg', '128469290550453_4882978605099474_4.jpg', '128469290550453_4882978605099474_5.jpg']"
385459414829351_6474126382629260,385459414829351,Pan blue,1637032456,6046,['385459414829351_6474126382629260_1.jpg']
684771781600479_4600869909990627,684771781600479,Pan green,1637076201,1783,"['684771781600479_4600869909990627_1.jpg', '684771781600479_4600869909990627_2.jpg', '684771781600479_4600869909990627_3.jpg', '684771781600479_4600869909990627_4.jpg']"
373795267203_10158128062747204,373795267203,Pan blue,1637059956,2903,['373795267203_10158128062747204_1.jpg']
605380616543015_1336629816751421,605380616543015,Pan green,1637043132,348,['605380616543015_1336629816751421_1.jpg']
309240092601616_1831860357006241,309240092601616,Pan blue,1637074742,4,['309240092601616_1831860357006241_1.jpg']
906757082709940_4770095669709376,906757082709940,Pan green,1637072696,2026,['906757082709940_4770095669709376_1.jpg']
112692513633541_430261641876625,112692513633541,Pan green,1637074526,2,"['112692513633541_430261641876625_1.jpg', '112692513633541_430261641876625_2.jpg']"
112692513633541_430148355221287,112692513633541,Pan green,1637063206,2,"['112692513633541_430148355221287_1.jpg', '112692513633541_430148355221287_2.jpg']"
879078268822395_4808785432518306,879078268822395,Pan green,1637052947,1382,['879078268822395_4808785432518306_1.jpg']
1161792920525518_4644735632231212,1161792920525518,Pan blue,1637060778,115,['1161792920525518_4644735632231212_1.jpg']
247547918675481_4464347426995488,247547918675481,Pan blue,1637061056,19,['247547918675481_4464347426995488_1.jpg']
156862971446031_1292836987848618,156862971446031,Pan green,1637052659,50,"['156862971446031_1292836987848618_1.jpg', '156862971446031_1292836987848618_2.jpg']"
157441218098410_1239511086558079,157441218098410,Pan green,1637097798,5,['157441218098410_1239511086558079_1.jpg']
1759886480753916_4647693081973227,1759886480753916,Pan green,1637127719,484,['1759886480753916_4647693081973227_1.jpg']
104448980930404_643458557029441,104448980930404,Pan green,1637127841,350,['104448980930404_643458557029441_1.jpg']
104448980930404_643322273709736,104448980930404,Pan green,1637108131,1749,['104448980930404_643322273709736_1.jpg']
939562976141862_4377710405660418,939562976141862,Pan green,1637114371,13,"['939562976141862_4377710405660418_1.jpg', '939562976141862_4377710405660418_2.jpg']"
192263150890897_4524893724294463,192263150890897,Pan blue,1637109866,55,['192263150890897_4524893724294463_1.jpg']
276865115669253_4572187192803669,276865115669253,Pan green,1637110806,3847,['276865115669253_4572187192803669_1.jpg']
1450405368597404_2697422427229019,1450405368597404,Pan green,1637079746,16,"['1450405368597404_2697422427229019_1.jpg', '1450405368597404_2697422427229019_2.jpg', '1450405368597404_2697422427229019_3.jpg', '1450405368597404_2697422427229019_4.jpg']"
